sample_id,animal_id,teaching_class,source_label,label_id,start_unixtime,end_unixtime,start_datetime,end_datetime,sampling_rate_hz,window_points,source_acceleration_csv,source_feature_csv
OM-038881,OM2212,dipping,surface_seizing,502,1663283034.0,1663283035.96,2022-09-15 23:03:54.000,2022-09-15 23:03:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038882,OM2212,dipping,surface_seizing,502,1663283035.0,1663283036.96,2022-09-15 23:03:55.000,2022-09-15 23:03:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038883,OM2212,dipping,surface_seizing,502,1663283036.0,1663283037.96,2022-09-15 23:03:56.000,2022-09-15 23:03:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038884,OM2212,stationary,stationary,200,1663283039.0,1663283040.96,2022-09-15 23:03:59.000,2022-09-15 23:04:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038885,OM2212,foraging_dive,foraging_dive,501,1663283042.0,1663283043.96,2022-09-15 23:04:02.000,2022-09-15 23:04:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038886,OM2212,foraging_dive,foraging_dive,501,1663283043.0,1663283044.96,2022-09-15 23:04:03.000,2022-09-15 23:04:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038887,OM2212,foraging_dive,foraging_dive,501,1663283044.0,1663283045.96,2022-09-15 23:04:04.000,2022-09-15 23:04:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038888,OM2212,foraging_dive,foraging_dive,501,1663283045.0,1663283046.96,2022-09-15 23:04:05.000,2022-09-15 23:04:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038889,OM2212,foraging_dive,foraging_dive,501,1663283046.0,1663283047.96,2022-09-15 23:04:06.000,2022-09-15 23:04:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038890,OM2212,foraging_dive,foraging_dive,501,1663283047.0,1663283048.96,2022-09-15 23:04:07.000,2022-09-15 23:04:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038891,OM2212,foraging_dive,foraging_dive,501,1663283048.0,1663283049.96,2022-09-15 23:04:08.000,2022-09-15 23:04:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038892,OM2212,foraging_dive,foraging_dive,501,1663283049.0,1663283050.96,2022-09-15 23:04:09.000,2022-09-15 23:04:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038893,OM2212,foraging_dive,foraging_dive,501,1663283050.0,1663283051.96,2022-09-15 23:04:10.000,2022-09-15 23:04:11.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038894,OM2212,foraging_dive,foraging_dive,501,1663283051.0,1663283052.96,2022-09-15 23:04:11.000,2022-09-15 23:04:12.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038895,OM2212,stationary,stationary,200,1663283058.0,1663283059.96,2022-09-15 23:04:18.000,2022-09-15 23:04:19.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038896,OM2212,stationary,stationary,200,1663283059.0,1663283060.96,2022-09-15 23:04:19.000,2022-09-15 23:04:20.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038897,OM2212,stationary,stationary,200,1663283060.0,1663283061.96,2022-09-15 23:04:20.000,2022-09-15 23:04:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038898,OM2212,stationary,stationary,200,1663283061.0,1663283062.96,2022-09-15 23:04:21.000,2022-09-15 23:04:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038899,OM2212,stationary,stationary,200,1663283062.0,1663283063.96,2022-09-15 23:04:22.000,2022-09-15 23:04:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038900,OM2212,stationary,stationary,200,1663283063.0,1663283064.96,2022-09-15 23:04:23.000,2022-09-15 23:04:24.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038901,OM2212,dipping,surface_seizing,502,1663283066.0,1663283067.96,2022-09-15 23:04:26.000,2022-09-15 23:04:27.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038902,OM2212,dipping,surface_seizing,502,1663283067.0,1663283068.96,2022-09-15 23:04:27.000,2022-09-15 23:04:28.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038903,OM2212,dipping,surface_seizing,502,1663283068.0,1663283069.96,2022-09-15 23:04:28.000,2022-09-15 23:04:29.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038904,OM2212,dipping,surface_seizing,502,1663283069.0,1663283070.96,2022-09-15 23:04:29.000,2022-09-15 23:04:30.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038905,OM2212,dipping,surface_seizing,502,1663283070.0,1663283071.96,2022-09-15 23:04:30.000,2022-09-15 23:04:31.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038906,OM2212,dipping,surface_seizing,502,1663283071.0,1663283072.96,2022-09-15 23:04:31.000,2022-09-15 23:04:32.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2212.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2212.csv
OM-038907,OM2213,flight_cruising,flight_cruising,401,1663273555.0,1663273556.96,2022-09-15 20:25:55.000,2022-09-15 20:25:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038908,OM2213,flight_cruising,flight_cruising,401,1663273556.0,1663273557.96,2022-09-15 20:25:56.000,2022-09-15 20:25:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038909,OM2213,flight_cruising,flight_cruising,401,1663273557.0,1663273558.96,2022-09-15 20:25:57.000,2022-09-15 20:25:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038910,OM2213,flight_cruising,flight_cruising,401,1663273558.0,1663273559.96,2022-09-15 20:25:58.000,2022-09-15 20:25:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038911,OM2213,flight_cruising,flight_cruising,401,1663273559.0,1663273560.96,2022-09-15 20:25:59.000,2022-09-15 20:26:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038912,OM2213,flight_cruising,flight_cruising,401,1663273560.0,1663273561.96,2022-09-15 20:26:00.000,2022-09-15 20:26:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038913,OM2213,flight_cruising,flight_cruising,401,1663273561.0,1663273562.96,2022-09-15 20:26:01.000,2022-09-15 20:26:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038914,OM2213,flight_cruising,flight_cruising,401,1663273562.0,1663273563.96,2022-09-15 20:26:02.000,2022-09-15 20:26:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038915,OM2213,flight_cruising,flight_cruising,401,1663273563.0,1663273564.96,2022-09-15 20:26:03.000,2022-09-15 20:26:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038916,OM2213,flight_cruising,flight_cruising,401,1663273564.0,1663273565.96,2022-09-15 20:26:04.000,2022-09-15 20:26:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038917,OM2213,flight_cruising,flight_cruising,401,1663273565.0,1663273566.96,2022-09-15 20:26:05.000,2022-09-15 20:26:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038918,OM2213,flight_cruising,flight_cruising,401,1663273566.0,1663273567.96,2022-09-15 20:26:06.000,2022-09-15 20:26:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038919,OM2213,flight_cruising,flight_cruising,401,1663273567.0,1663273568.96,2022-09-15 20:26:07.000,2022-09-15 20:26:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038920,OM2213,flight_cruising,flight_cruising,401,1663273568.0,1663273569.96,2022-09-15 20:26:08.000,2022-09-15 20:26:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038921,OM2213,flight_cruising,flight_cruising,401,1663273569.0,1663273570.96,2022-09-15 20:26:09.000,2022-09-15 20:26:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038922,OM2213,flight_cruising,flight_cruising,401,1663273570.0,1663273571.96,2022-09-15 20:26:10.000,2022-09-15 20:26:11.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038923,OM2213,flight_cruising,flight_cruising,401,1663273571.0,1663273572.96,2022-09-15 20:26:11.000,2022-09-15 20:26:12.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038924,OM2213,flight_cruising,flight_cruising,401,1663273572.0,1663273573.96,2022-09-15 20:26:12.000,2022-09-15 20:26:13.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038925,OM2213,flight_cruising,flight_cruising,401,1663273573.0,1663273574.96,2022-09-15 20:26:13.000,2022-09-15 20:26:14.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038926,OM2213,flight_cruising,flight_cruising,401,1663273574.0,1663273575.96,2022-09-15 20:26:14.000,2022-09-15 20:26:15.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038927,OM2213,flight_cruising,flight_cruising,401,1663273575.0,1663273576.96,2022-09-15 20:26:15.000,2022-09-15 20:26:16.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038928,OM2213,flight_cruising,flight_cruising,401,1663273576.0,1663273577.96,2022-09-15 20:26:16.000,2022-09-15 20:26:17.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038929,OM2213,flight_cruising,flight_cruising,401,1663273577.0,1663273578.96,2022-09-15 20:26:17.000,2022-09-15 20:26:18.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038930,OM2213,flight_cruising,flight_cruising,401,1663273578.0,1663273579.96,2022-09-15 20:26:18.000,2022-09-15 20:26:19.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038931,OM2213,flight_cruising,flight_cruising,401,1663273579.0,1663273580.96,2022-09-15 20:26:19.000,2022-09-15 20:26:20.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038932,OM2213,flight_cruising,flight_cruising,401,1663273580.0,1663273581.96,2022-09-15 20:26:20.000,2022-09-15 20:26:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038933,OM2213,flight_cruising,flight_cruising,401,1663273581.0,1663273582.96,2022-09-15 20:26:21.000,2022-09-15 20:26:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038934,OM2213,flight_cruising,flight_cruising,401,1663273582.0,1663273583.96,2022-09-15 20:26:22.000,2022-09-15 20:26:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038935,OM2213,flight_cruising,flight_cruising,401,1663273588.0,1663273589.96,2022-09-15 20:26:28.000,2022-09-15 20:26:29.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038936,OM2213,flight_cruising,flight_cruising,401,1663273589.0,1663273590.96,2022-09-15 20:26:29.000,2022-09-15 20:26:30.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038937,OM2213,flight_cruising,flight_cruising,401,1663273590.0,1663273591.96,2022-09-15 20:26:30.000,2022-09-15 20:26:31.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038938,OM2213,flight_cruising,flight_cruising,401,1663273591.0,1663273592.96,2022-09-15 20:26:31.000,2022-09-15 20:26:32.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038939,OM2213,flight_cruising,flight_cruising,401,1663273592.0,1663273593.96,2022-09-15 20:26:32.000,2022-09-15 20:26:33.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038940,OM2213,flight_cruising,flight_cruising,401,1663273593.0,1663273594.96,2022-09-15 20:26:33.000,2022-09-15 20:26:34.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038941,OM2213,flight_cruising,flight_cruising,401,1663273594.0,1663273595.96,2022-09-15 20:26:34.000,2022-09-15 20:26:35.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038942,OM2213,flight_cruising,flight_cruising,401,1663273595.0,1663273596.96,2022-09-15 20:26:35.000,2022-09-15 20:26:36.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038943,OM2213,flight_cruising,flight_cruising,401,1663273596.0,1663273597.96,2022-09-15 20:26:36.000,2022-09-15 20:26:37.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038944,OM2213,flight_cruising,flight_cruising,401,1663273597.0,1663273598.96,2022-09-15 20:26:37.000,2022-09-15 20:26:38.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038945,OM2213,flight_cruising,flight_cruising,401,1663273598.0,1663273599.96,2022-09-15 20:26:38.000,2022-09-15 20:26:39.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038946,OM2213,flight_cruising,flight_cruising,401,1663273599.0,1663273600.96,2022-09-15 20:26:39.000,2022-09-15 20:26:40.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038947,OM2213,flight_cruising,flight_cruising,401,1663273600.0,1663273601.96,2022-09-15 20:26:40.000,2022-09-15 20:26:41.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038948,OM2213,flight_cruising,flight_cruising,401,1663273601.0,1663273602.96,2022-09-15 20:26:41.000,2022-09-15 20:26:42.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038949,OM2213,flight_cruising,flight_cruising,401,1663273602.0,1663273603.96,2022-09-15 20:26:42.000,2022-09-15 20:26:43.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038950,OM2213,flight_cruising,flight_cruising,401,1663273603.0,1663273604.96,2022-09-15 20:26:43.000,2022-09-15 20:26:44.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038951,OM2213,flight_cruising,flight_cruising,401,1663273604.0,1663273605.96,2022-09-15 20:26:44.000,2022-09-15 20:26:45.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038952,OM2213,flight_cruising,flight_cruising,401,1663273605.0,1663273606.96,2022-09-15 20:26:45.000,2022-09-15 20:26:46.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038953,OM2213,flight_cruising,flight_cruising,401,1663273606.0,1663273607.96,2022-09-15 20:26:46.000,2022-09-15 20:26:47.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038954,OM2213,flight_cruising,flight_cruising,401,1663273607.0,1663273608.96,2022-09-15 20:26:47.000,2022-09-15 20:26:48.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038955,OM2213,flight_cruising,flight_cruising,401,1663273608.0,1663273609.96,2022-09-15 20:26:48.000,2022-09-15 20:26:49.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038956,OM2213,flight_cruising,flight_cruising,401,1663273611.0,1663273612.96,2022-09-15 20:26:51.000,2022-09-15 20:26:52.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038957,OM2213,flight_cruising,flight_cruising,401,1663273612.0,1663273613.96,2022-09-15 20:26:52.000,2022-09-15 20:26:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038958,OM2213,flight_cruising,flight_cruising,401,1663273613.0,1663273614.96,2022-09-15 20:26:53.000,2022-09-15 20:26:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038959,OM2213,flight_cruising,flight_cruising,401,1663273614.0,1663273615.96,2022-09-15 20:26:54.000,2022-09-15 20:26:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038960,OM2213,flight_cruising,flight_cruising,401,1663273615.0,1663273616.96,2022-09-15 20:26:55.000,2022-09-15 20:26:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038961,OM2213,flight_cruising,flight_cruising,401,1663273616.0,1663273617.96,2022-09-15 20:26:56.000,2022-09-15 20:26:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038962,OM2213,flight_cruising,flight_cruising,401,1663273617.0,1663273618.96,2022-09-15 20:26:57.000,2022-09-15 20:26:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038963,OM2213,flight_cruising,flight_cruising,401,1663273618.0,1663273619.96,2022-09-15 20:26:58.000,2022-09-15 20:26:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038964,OM2213,flight_cruising,flight_cruising,401,1663273619.0,1663273620.96,2022-09-15 20:26:59.000,2022-09-15 20:27:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038965,OM2213,flight_cruising,flight_cruising,401,1663273620.0,1663273621.96,2022-09-15 20:27:00.000,2022-09-15 20:27:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038966,OM2213,flight_cruising,flight_cruising,401,1663273621.0,1663273622.96,2022-09-15 20:27:01.000,2022-09-15 20:27:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038967,OM2213,flight_cruising,flight_cruising,401,1663273622.0,1663273623.96,2022-09-15 20:27:02.000,2022-09-15 20:27:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038968,OM2213,flight_cruising,flight_cruising,401,1663273623.0,1663273624.96,2022-09-15 20:27:03.000,2022-09-15 20:27:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038969,OM2213,flight_cruising,flight_cruising,401,1663273624.0,1663273625.96,2022-09-15 20:27:04.000,2022-09-15 20:27:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038970,OM2213,flight_cruising,flight_cruising,401,1663273625.0,1663273626.96,2022-09-15 20:27:05.000,2022-09-15 20:27:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038971,OM2213,flight_cruising,flight_cruising,401,1663273626.0,1663273627.96,2022-09-15 20:27:06.000,2022-09-15 20:27:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038972,OM2213,flight_cruising,flight_cruising,401,1663273627.0,1663273628.96,2022-09-15 20:27:07.000,2022-09-15 20:27:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038973,OM2213,flight_cruising,flight_cruising,401,1663273628.0,1663273629.96,2022-09-15 20:27:08.000,2022-09-15 20:27:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038974,OM2213,flight_cruising,flight_cruising,401,1663273629.0,1663273630.96,2022-09-15 20:27:09.000,2022-09-15 20:27:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038975,OM2213,flight_cruising,flight_cruising,401,1663273630.0,1663273631.96,2022-09-15 20:27:10.000,2022-09-15 20:27:11.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038976,OM2213,flight_cruising,flight_cruising,401,1663273631.0,1663273632.96,2022-09-15 20:27:11.000,2022-09-15 20:27:12.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038977,OM2213,flight_cruising,flight_cruising,401,1663273632.0,1663273633.96,2022-09-15 20:27:12.000,2022-09-15 20:27:13.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
